data,temp,vendas,day,month,year,hour,morning,afternoon,nigth,dawn,tempMean,tempMorningMean,tempAfternoonMean,tempNigthMean,totalSales,tempDawnMean
2018-05-30 18:00:00,23.7,14.2064774,30,5,2018,18,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-30 19:00:00,23.4,14.12659271,30,5,2018,19,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-30 20:00:00,21.3,13.38394058,30,5,2018,20,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-30 21:00:00,20.3,13.09191999,30,5,2018,21,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-30 22:00:00,19.5,12.73101998,30,5,2018,22,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-30 23:00:00,18.2,12.36766822,30,5,2018,23,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-31 00:00:00,16.9,11.92293726,31,5,2018,0,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-31 01:00:00,16.5,11.75149813,31,5,2018,1,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-31 02:00:00,16.2,11.5584644,31,5,2018,2,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-31 03:00:00,15.6,11.41295961,31,5,2018,3,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-31 04:00:00,15.3,11.32066387,31,5,2018,4,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-31 05:00:00,14.7,10.99874089,31,5,2018,5,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-31 06:00:00,14.3,10.89608167,31,5,2018,6,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-31 07:00:00,13.6,10.59356446,31,5,2018,7,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-31 08:00:00,13.2,10.44046078,31,5,2018,8,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-31 09:00:00,13.0,10.39923268,31,5,2018,9,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-31 10:00:00,12.8,10.29493435,31,5,2018,10,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-31 11:00:00,14.1,10.76244689,31,5,2018,11,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-31 12:00:00,16.6,11.80035606,31,5,2018,12,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-31 13:00:00,19.2,12.6159448,31,5,2018,13,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-31 14:00:00,22.5,13.82694219,31,5,2018,14,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-31 15:00:00,23.7,14.13562229,31,5,2018,15,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-31 16:00:00,24.3,14.40719203,31,5,2018,16,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-31 17:00:00,23.6,14.07632634,31,5,2018,17,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-31 18:00:00,24.5,14.38231463,31,5,2018,18,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-31 19:00:00,24.2,14.31887274,31,5,2018,19,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-31 20:00:00,22.8,13.85327707,31,5,2018,20,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-31 21:00:00,21.8,13.49268642,31,5,2018,21,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-31 22:00:00,21.3,13.43758356,31,5,2018,22,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-31 23:00:00,20.1,12.93368656,31,5,2018,23,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-01-06 00:00:00,19.4,12.74784294,6,1,2018,0,0,0,0,1,22.44206989247314,,,,10195.427007350001,20.544086021505365
2018-01-06 01:00:00,19.0,12.59757482,6,1,2018,1,0,0,0,1,22.44206989247314,,,,10195.427007350001,20.544086021505365
2018-01-06 02:00:00,18.3,12.34117592,6,1,2018,2,0,0,0,1,22.44206989247314,,,,10195.427007350001,20.544086021505365
2018-01-06 03:00:00,18.2,12.36766822,6,1,2018,3,0,0,0,1,22.44206989247314,,,,10195.427007350001,20.544086021505365
2018-01-06 04:00:00,18.1,12.31988089,6,1,2018,4,0,0,0,1,22.44206989247314,,,,10195.427007350001,20.544086021505365
2018-01-06 05:00:00,18.1,12.25843523,6,1,2018,5,0,0,0,1,22.44206989247314,,,,10195.427007350001,20.544086021505365
2018-01-06 06:00:00,17.8,12.16428261,6,1,2018,6,1,0,0,0,22.44206989247314,20.089247311827954,,,10195.427007350001,
2018-01-06 07:00:00,17.2,11.99673028,6,1,2018,7,1,0,0,0,22.44206989247314,20.089247311827954,,,10195.427007350001,
2018-01-06 08:00:00,17.0,11.87622741,6,1,2018,8,1,0,0,0,22.44206989247314,20.089247311827954,,,10195.427007350001,
2018-01-06 09:00:00,16.3,11.64206841,6,1,2018,9,1,0,0,0,22.44206989247314,20.089247311827954,,,10195.427007350001,
2018-01-06 10:00:00,15.9,11.48080545,6,1,2018,10,1,0,0,0,22.44206989247314,20.089247311827954,,,10195.427007350001,
2018-01-06 11:00:00,18.2,12.30598421,6,1,2018,11,1,0,0,0,22.44206989247314,20.089247311827954,,,10195.427007350001,
2018-01-06 12:00:00,21.3,13.43758356,6,1,2018,12,0,1,0,0,22.44206989247314,,25.373118279569905,,10195.427007350001,
2018-01-06 13:00:00,22.2,13.63477575,6,1,2018,13,0,1,0,0,22.44206989247314,,25.373118279569905,,10195.427007350001,
2018-01-06 14:00:00,22.4,13.75355893,6,1,2018,14,0,1,0,0,22.44206989247314,,25.373118279569905,,10195.427007350001,
2018-01-06 15:00:00,24.1,14.27372524,6,1,2018,15,0,1,0,0,22.44206989247314,,25.373118279569905,,10195.427007350001,
2018-01-06 16:00:00,23.8,14.18084838,6,1,2018,16,0,1,0,0,22.44206989247314,,25.373118279569905,,10195.427007350001,
2018-01-06 17:00:00,24.7,14.53030319,6,1,2018,17,0,1,0,0,22.44206989247314,,25.373118279569905,,10195.427007350001,
2018-01-06 18:00:00,24.5,14.32490028,6,1,2018,18,0,0,1,0,22.44206989247314,,,23.761827956989233,10195.427007350001,
2018-01-06 19:00:00,24.3,14.27810904,6,1,2018,19,0,0,1,0,22.44206989247314,,,23.761827956989233,10195.427007350001,
2018-01-06 20:00:00,23.5,14.15802264,6,1,2018,20,0,0,1,0,22.44206989247314,,,23.761827956989233,10195.427007350001,
2018-01-06 21:00:00,22.2,13.68942407,6,1,2018,21,0,0,1,0,22.44206989247314,,,23.761827956989233,10195.427007350001,
2018-01-06 22:00:00,20.5,13.06719163,6,1,2018,22,0,0,1,0,22.44206989247314,,,23.761827956989233,10195.427007350001,
2018-01-06 23:00:00,20.0,13.00372682,6,1,2018,23,0,0,1,0,22.44206989247314,,,23.761827956989233,10195.427007350001,
2018-02-06 00:00:00,19.5,12.80763572,6,2,2018,0,0,0,0,1,21.55848214285714,,,,9022.044889479997,19.935714285714283
2018-02-06 01:00:00,19.8,12.94873666,6,2,2018,1,0,0,0,1,21.55848214285714,,,,9022.044889479997,19.935714285714283
2018-02-06 02:00:00,19.3,12.6881536,6,2,2018,2,0,0,0,1,21.55848214285714,,,,9022.044889479997,19.935714285714283
2018-02-06 03:00:00,18.1,12.29526575,6,2,2018,3,0,0,0,1,21.55848214285714,,,,9022.044889479997,19.935714285714283
2018-02-06 04:00:00,17.7,12.16506014,6,2,2018,4,0,0,0,1,21.55848214285714,,,,9022.044889479997,19.935714285714283
2018-02-06 05:00:00,17.0,11.90000364,6,2,2018,5,0,0,0,1,21.55848214285714,,,,9022.044889479997,19.935714285714283
2018-02-06 06:00:00,16.4,11.73777904,6,2,2018,6,1,0,0,0,21.55848214285714,19.236309523809524,,,9022.044889479997,
2018-02-06 07:00:00,16.8,11.79140809,6,2,2018,7,1,0,0,0,21.55848214285714,19.236309523809524,,,9022.044889479997,
2018-02-06 08:00:00,17.0,11.88810958,6,2,2018,8,1,0,0,0,21.55848214285714,19.236309523809524,,,9022.044889479997,
2018-02-06 09:00:00,17.1,11.88878279,6,2,2018,9,1,0,0,0,21.55848214285714,19.236309523809524,,,9022.044889479997,
2018-02-06 10:00:00,17.0,11.92382746,6,2,2018,10,1,0,0,0,21.55848214285714,19.236309523809524,,,9022.044889479997,
2018-02-06 11:00:00,18.4,12.37627567,6,2,2018,11,1,0,0,0,21.55848214285714,19.236309523809524,,,9022.044889479997,
2018-02-06 12:00:00,20.8,13.25899251,6,2,2018,12,0,1,0,0,21.55848214285714,,24.31428571428572,,9022.044889479997,
2018-02-06 13:00:00,22.0,13.55705691,6,2,2018,13,0,1,0,0,21.55848214285714,,24.31428571428572,,9022.044889479997,
2018-02-06 14:00:00,23.1,13.89229508,6,2,2018,14,0,1,0,0,21.55848214285714,,24.31428571428572,,9022.044889479997,
2018-02-06 15:00:00,23.7,14.17809283,6,2,2018,15,0,1,0,0,21.55848214285714,,24.31428571428572,,9022.044889479997,
2018-02-06 16:00:00,24.7,14.4867776,6,2,2018,16,0,1,0,0,21.55848214285714,,24.31428571428572,,9022.044889479997,
2018-02-06 17:00:00,24.5,14.35357875,6,2,2018,17,0,1,0,0,21.55848214285714,,24.31428571428572,,9022.044889479997,
2018-02-06 18:00:00,24.4,14.38042334,6,2,2018,18,0,0,1,0,21.55848214285714,,,22.747619047619043,9022.044889479997,
2018-02-06 19:00:00,24.1,14.31661071,6,2,2018,19,0,0,1,0,21.55848214285714,,,22.747619047619043,9022.044889479997,
2018-02-06 20:00:00,23.6,14.07632634,6,2,2018,20,0,0,1,0,21.55848214285714,,,22.747619047619043,9022.044889479997,
2018-02-06 21:00:00,22.7,13.78017588,6,2,2018,21,0,0,1,0,21.55848214285714,,,22.747619047619043,9022.044889479997,
2018-02-06 22:00:00,22.3,13.68042304,6,2,2018,22,0,0,1,0,21.55848214285714,,,22.747619047619043,9022.044889479997,
2018-02-06 23:00:00,22.2,13.60753345,6,2,2018,23,0,0,1,0,21.55848214285714,,,22.747619047619043,9022.044889479997,
2018-03-06 00:00:00,21.8,13.5196988,6,3,2018,0,0,0,0,1,22.510483870967732,,,,10213.063166600003,20.996236559139795
2018-03-06 01:00:00,21.3,13.41073525,6,3,2018,1,0,0,0,1,22.510483870967732,,,,10213.063166600003,20.996236559139795
2018-03-06 02:00:00,21.3,13.34384893,6,3,2018,2,0,0,0,1,22.510483870967732,,,,10213.063166600003,20.996236559139795
2018-03-06 03:00:00,20.8,13.19286301,6,3,2018,3,0,0,0,1,22.510483870967732,,,,10213.063166600003,20.996236559139795
2018-03-06 04:00:00,20.0,12.9518158,6,3,2018,4,0,0,0,1,22.510483870967732,,,,10213.063166600003,20.996236559139795
2018-03-06 05:00:00,19.4,12.74784294,6,3,2018,5,0,0,0,1,22.510483870967732,,,,10213.063166600003,20.996236559139795
2018-03-06 06:00:00,19.1,12.65737489,6,3,2018,6,1,0,0,0,22.510483870967732,20.41451612903225,,,10213.063166600003,
2018-03-06 07:00:00,18.6,12.53363127,6,3,2018,7,1,0,0,0,22.510483870967732,20.41451612903225,,,10213.063166600003,
2018-03-06 08:00:00,18.6,12.48359688,6,3,2018,8,1,0,0,0,22.510483870967732,20.41451612903225,,,10213.063166600003,
2018-03-06 09:00:00,18.0,12.2843612,6,3,2018,9,1,0,0,0,22.510483870967732,20.41451612903225,,,10213.063166600003,
2018-03-06 10:00:00,17.0,11.93575725,6,3,2018,10,1,0,0,0,22.510483870967732,20.41451612903225,,,10213.063166600003,
2018-03-06 11:00:00,16.2,11.5584644,6,3,2018,11,1,0,0,0,22.510483870967732,20.41451612903225,,,10213.063166600003,
2018-03-06 12:00:00,16.3,11.65371631,6,3,2018,12,0,1,0,0,22.510483870967732,,25.49032258064517,,10213.063166600003,
2018-03-06 13:00:00,16.5,11.68120025,6,3,2018,13,0,1,0,0,22.510483870967732,,25.49032258064517,,10213.063166600003,
2018-03-06 14:00:00,17.0,11.94769898,6,3,2018,14,0,1,0,0,22.510483870967732,,25.49032258064517,,10213.063166600003,
2018-03-06 15:00:00,17.2,12.03277451,6,3,2018,15,0,1,0,0,22.510483870967732,,25.49032258064517,,10213.063166600003,
2018-03-06 16:00:00,17.1,11.98427451,6,3,2018,16,0,1,0,0,22.510483870967732,,25.49032258064517,,10213.063166600003,
2018-03-06 17:00:00,16.7,11.73129158,6,3,2018,17,0,1,0,0,22.510483870967732,,25.49032258064517,,10213.063166600003,
2018-03-06 18:00:00,15.5,11.37477333,6,3,2018,18,0,0,1,0,22.510483870967732,,,23.140860215053767,10213.063166600003,
2018-03-06 19:00:00,15.6,11.34468688,6,3,2018,19,0,0,1,0,22.510483870967732,,,23.140860215053767,10213.063166600003,
2018-03-06 20:00:00,15.4,11.24613895,6,3,2018,20,0,0,1,0,22.510483870967732,,,23.140860215053767,10213.063166600003,
2018-03-06 21:00:00,15.0,11.20443308,6,3,2018,21,0,0,1,0,22.510483870967732,,,23.140860215053767,10213.063166600003,
2018-03-06 22:00:00,14.6,11.02563953,6,3,2018,22,0,0,1,0,22.510483870967732,,,23.140860215053767,10213.063166600003,
2018-03-06 23:00:00,14.1,10.84889179,6,3,2018,23,0,0,1,0,22.510483870967732,,,23.140860215053767,10213.063166600003,
2018-04-06 00:00:00,13.9,10.67193886,6,4,2018,0,0,0,0,1,20.170277777777752,,,,9324.094599858012,18.390555555555565
2018-04-06 01:00:00,13.9,10.6933041,6,4,2018,1,0,0,0,1,20.170277777777752,,,,9324.094599858012,18.390555555555565
2018-04-06 02:00:00,13.8,10.6212308,6,4,2018,2,0,0,0,1,20.170277777777752,,,,9324.094599858012,18.390555555555565
2018-04-06 03:00:00,13.7,10.67670943,6,4,2018,3,0,0,0,1,20.170277777777752,,,,9324.094599858012,18.390555555555565
2018-04-06 04:00:00,13.6,10.58297619,6,4,2018,4,0,0,0,1,20.170277777777752,,,,9324.094599858012,18.390555555555565
2018-04-06 05:00:00,13.5,10.60579471,6,4,2018,5,0,0,0,1,20.170277777777752,,,,9324.094599858012,18.390555555555565
2018-04-06 06:00:00,13.6,10.62539287,6,4,2018,6,1,0,0,0,20.170277777777752,17.58222222222223,,,9324.094599858012,
2018-04-06 07:00:00,13.5,10.56345626,6,4,2018,7,1,0,0,0,20.170277777777752,17.58222222222223,,,9324.094599858012,
2018-04-06 08:00:00,13.6,10.59356446,6,4,2018,8,1,0,0,0,20.170277777777752,17.58222222222223,,,9324.094599858012,
2018-04-06 09:00:00,13.7,10.58105016,6,4,2018,9,1,0,0,0,20.170277777777752,17.58222222222223,,,9324.094599858012,
2018-04-06 10:00:00,13.7,10.6340879,6,4,2018,10,1,0,0,0,20.170277777777752,17.58222222222223,,,9324.094599858012,
2018-04-06 11:00:00,14.1,10.82721569,6,4,2018,11,1,0,0,0,20.170277777777752,17.58222222222223,,,9324.094599858012,
2018-04-06 12:00:00,14.8,11.0819101,6,4,2018,12,0,1,0,0,20.170277777777752,,22.873888888888896,,9324.094599858012,
2018-04-06 13:00:00,16.5,11.75149813,6,4,2018,13,0,1,0,0,20.170277777777752,,22.873888888888896,,9324.094599858012,
2018-04-06 14:00:00,16.5,11.72801862,6,4,2018,14,0,1,0,0,20.170277777777752,,22.873888888888896,,9324.094599858012,
2018-04-06 15:00:00,16.3,11.68872995,6,4,2018,15,0,1,0,0,20.170277777777752,,22.873888888888896,,9324.094599858012,
2018-04-06 16:00:00,16.9,11.88722205,6,4,2018,16,0,1,0,0,20.170277777777752,,22.873888888888896,,9324.094599858012,
2018-04-06 17:00:00,17.1,11.87689994,6,4,2018,17,0,1,0,0,20.170277777777752,,22.873888888888896,,9324.094599858012,
2018-04-06 18:00:00,16.9,11.89911521,6,4,2018,18,0,0,1,0,20.170277777777752,,,21.83444444444444,9324.094599858012,
2018-04-06 19:00:00,15.6,11.42437828,6,4,2018,19,0,0,1,0,20.170277777777752,,,21.83444444444444,9324.094599858012,
2018-04-06 20:00:00,15.5,11.35204652,6,4,2018,20,0,0,1,0,20.170277777777752,,,21.83444444444444,9324.094599858012,
2018-04-06 21:00:00,15.4,11.3364689,6,4,2018,21,0,0,1,0,20.170277777777752,,,21.83444444444444,9324.094599858012,
2018-04-06 22:00:00,15.1,11.18722315,6,4,2018,22,0,0,1,0,20.170277777777752,,,21.83444444444444,9324.094599858012,
2018-04-06 23:00:00,15.1,11.13142664,6,4,2018,23,0,0,1,0,20.170277777777752,,,21.83444444444444,9324.094599858012,
2018-05-06 00:00:00,14.6,10.98162506,6,5,2018,0,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-06 01:00:00,14.4,10.87030751,6,5,2018,1,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-06 02:00:00,14.5,10.94236117,6,5,2018,2,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-06 03:00:00,14.2,10.80215891,6,5,2018,3,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-06 04:00:00,14.1,10.83804832,6,5,2018,4,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-06 05:00:00,14.1,10.84889179,6,5,2018,5,0,0,0,1,18.428763440860237,,,,9183.414175326003,16.9510752688172
2018-05-06 06:00:00,14.1,10.84889179,6,5,2018,6,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-06 07:00:00,14.2,10.86716669,6,5,2018,7,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-06 08:00:00,14.2,10.88892277,6,5,2018,8,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-06 09:00:00,14.3,10.88519104,6,5,2018,9,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-06 10:00:00,14.5,11.00821269,6,5,2018,10,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-06 11:00:00,14.5,10.92049832,6,5,2018,11,1,0,0,0,18.428763440860237,15.952150537634411,,,9183.414175326003,
2018-05-06 12:00:00,14.5,10.92049832,6,5,2018,12,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-06 13:00:00,15.2,11.27076613,6,5,2018,13,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-06 14:00:00,15.7,11.45102886,6,5,2018,14,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-06 15:00:00,16.7,11.79009492,6,5,2018,15,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-06 16:00:00,18.3,12.31651824,6,5,2018,16,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-06 17:00:00,18.2,12.33062081,6,5,2018,17,0,1,0,0,18.428763440860237,,20.719354838709663,,9183.414175326003,
2018-05-06 18:00:00,18.2,12.33062081,6,5,2018,18,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-06 19:00:00,18.1,12.29526575,6,5,2018,19,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-06 20:00:00,17.7,12.11649709,6,5,2018,20,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-06 21:00:00,17.3,11.99698447,6,5,2018,21,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-06 22:00:00,16.6,11.80035606,6,5,2018,22,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-05-06 23:00:00,16.3,11.66537585,6,5,2018,23,0,0,1,0,18.428763440860237,,,20.092473118279568,9183.414175326003,
2018-06-06 00:00:00,16.1,11.57897613,6,6,2018,0,0,0,0,1,18.878333333333327,,,,8999.726847175003,17.51166666666666
2018-06-06 01:00:00,16.0,11.54143934,6,6,2018,1,0,0,0,1,18.878333333333327,,,,8999.726847175003,17.51166666666666
2018-06-06 02:00:00,15.7,11.40531623,6,6,2018,2,0,0,0,1,18.878333333333327,,,,8999.726847175003,17.51166666666666
2018-06-06 03:00:00,15.4,11.29121359,6,6,2018,3,0,0,0,1,18.878333333333327,,,,8999.726847175003,17.51166666666666
2018-06-06 04:00:00,15.6,11.39015651,6,6,2018,4,0,0,0,1,18.878333333333327,,,,8999.726847175003,17.51166666666666
2018-06-06 05:00:00,15.4,11.29121359,6,6,2018,5,0,0,0,1,18.878333333333327,,,,8999.726847175003,17.51166666666666
2018-06-06 06:00:00,15.0,11.13740776,6,6,2018,6,1,0,0,0,18.878333333333327,16.34333333333334,,,8999.726847175003,
2018-06-06 07:00:00,15.2,11.27076613,6,6,2018,7,1,0,0,0,18.878333333333327,16.34333333333334,,,8999.726847175003,
2018-06-06 08:00:00,15.4,11.35916452,6,6,2018,8,1,0,0,0,18.878333333333327,16.34333333333334,,,8999.726847175003,
2018-06-06 09:00:00,15.5,11.32936512,6,6,2018,9,1,0,0,0,18.878333333333327,16.34333333333334,,,8999.726847175003,
2018-06-06 10:00:00,15.6,11.40155236,6,6,2018,10,1,0,0,0,18.878333333333327,16.34333333333334,,,8999.726847175003,
2018-06-06 11:00:00,16.4,11.62098619,6,6,2018,11,1,0,0,0,18.878333333333327,16.34333333333334,,,8999.726847175003,
2018-06-06 12:00:00,18.6,12.40891956,6,6,2018,12,0,1,0,0,18.878333333333327,,21.292777777777793,,8999.726847175003,
2018-06-06 13:00:00,18.6,12.40891956,6,6,2018,13,0,1,0,0,18.878333333333327,,21.292777777777793,,8999.726847175003,
2018-06-06 14:00:00,19.9,12.85359697,6,6,2018,14,0,1,0,0,18.878333333333327,,21.292777777777793,,8999.726847175003,
2018-06-06 15:00:00,21.7,13.50083696,6,6,2018,15,0,1,0,0,18.878333333333327,,21.292777777777793,,8999.726847175003,
2018-06-06 16:00:00,21.2,13.3511568,6,6,2018,16,0,1,0,0,18.878333333333327,,21.292777777777793,,8999.726847175003,
2018-06-06 17:00:00,22.3,13.68042304,6,6,2018,17,0,1,0,0,18.878333333333327,,21.292777777777793,,8999.726847175003,
2018-06-06 18:00:00,21.8,13.50618586,6,6,2018,18,0,0,1,0,18.878333333333327,,,20.365555555555545,8999.726847175003,
2018-06-06 19:00:00,18.0,12.30895451,6,6,2018,19,0,0,1,0,18.878333333333327,,,20.365555555555545,8999.726847175003,
2018-06-06 20:00:00,16.8,11.88611769,6,6,2018,20,0,0,1,0,18.878333333333327,,,20.365555555555545,8999.726847175003,
2018-06-06 21:00:00,15.8,11.5004769,6,6,2018,21,0,0,1,0,18.878333333333327,,,20.365555555555545,8999.726847175003,
2018-06-06 22:00:00,15.9,11.49229199,6,6,2018,22,0,0,1,0,18.878333333333327,,,20.365555555555545,8999.726847175003,
2018-06-06 23:00:00,15.7,11.43958356,6,6,2018,23,0,0,1,0,18.878333333333327,,,20.365555555555545,8999.726847175003,
2018-07-06 00:00:00,15.9,11.51529958,6,7,2018,0,0,0,0,1,19.12500000000001,,,,9362.711400026004,17.445161290322584
2018-07-06 01:00:00,15.7,11.37115156,6,7,2018,1,0,0,0,1,19.12500000000001,,,,9362.711400026004,17.445161290322584
2018-07-06 02:00:00,15.5,11.30672903,6,7,2018,2,0,0,0,1,19.12500000000001,,,,9362.711400026004,17.445161290322584
2018-07-06 03:00:00,15.4,11.25739071,6,7,2018,3,0,0,0,1,19.12500000000001,,,,9362.711400026004,17.445161290322584
2018-07-06 04:00:00,15.5,11.32936512,6,7,2018,4,0,0,0,1,19.12500000000001,,,,9362.711400026004,17.445161290322584
2018-07-06 05:00:00,15.6,11.40155236,6,7,2018,5,0,0,0,1,19.12500000000001,,,,9362.711400026004,17.445161290322584
2018-07-06 06:00:00,15.5,11.28413817,6,7,2018,6,1,0,0,0,19.12500000000001,16.01666666666666,,,9362.711400026004,
2018-07-06 07:00:00,15.4,11.29121359,6,7,2018,7,1,0,0,0,19.12500000000001,16.01666666666666,,,9362.711400026004,
2018-07-06 08:00:00,15.4,11.29121359,6,7,2018,8,1,0,0,0,19.12500000000001,16.01666666666666,,,9362.711400026004,
2018-07-06 09:00:00,15.4,11.35916452,6,7,2018,9,1,0,0,0,19.12500000000001,16.01666666666666,,,9362.711400026004,
2018-07-06 10:00:00,15.6,11.40155236,6,7,2018,10,1,0,0,0,19.12500000000001,16.01666666666666,,,9362.711400026004,
2018-07-06 11:00:00,15.9,11.48080545,6,7,2018,11,1,0,0,0,19.12500000000001,16.01666666666666,,,9362.711400026004,
2018-07-06 12:00:00,16.7,11.81369871,6,7,2018,12,0,1,0,0,19.12500000000001,,21.6247311827957,,9362.711400026004,
2018-07-06 13:00:00,18.0,12.27208298,6,7,2018,13,0,1,0,0,19.12500000000001,,21.6247311827957,,9362.711400026004,
2018-07-06 14:00:00,19.9,12.93095038,6,7,2018,14,0,1,0,0,19.12500000000001,,21.6247311827957,,9362.711400026004,
2018-07-06 15:00:00,21.5,13.48969623,6,7,2018,15,0,1,0,0,19.12500000000001,,21.6247311827957,,9362.711400026004,
2018-07-06 16:00:00,21.6,13.49534082,6,7,2018,16,0,1,0,0,19.12500000000001,,21.6247311827957,,9362.711400026004,
2018-07-06 17:00:00,21.8,13.5196988,6,7,2018,17,0,1,0,0,19.12500000000001,,21.6247311827957,,9362.711400026004,
2018-07-06 18:00:00,21.5,13.44928779,6,7,2018,18,0,0,1,0,19.12500000000001,,,21.41344086021505,9362.711400026004,
2018-07-06 19:00:00,21.6,13.45491547,6,7,2018,19,0,0,1,0,19.12500000000001,,,21.41344086021505,9362.711400026004,
2018-07-06 20:00:00,21.1,13.30498725,6,7,2018,20,0,0,1,0,19.12500000000001,,,21.41344086021505,9362.711400026004,
2018-07-06 21:00:00,20.7,13.21251405,6,7,2018,21,0,0,1,0,19.12500000000001,,,21.41344086021505,9362.711400026004,
2018-07-06 22:00:00,19.0,12.57240485,6,7,2018,22,0,0,1,0,19.12500000000001,,,21.41344086021505,9362.711400026004,
2018-07-06 23:00:00,19.3,12.67547179,6,7,2018,23,0,0,1,0,19.12500000000001,,,21.41344086021505,9362.711400026004,
2018-08-06 00:00:00,19.7,12.78611059,6,8,2018,0,0,0,0,1,18.388037634408597,,,,9165.451666182005,16.800000000000008
2018-08-06 01:00:00,19.4,12.78614389,6,8,2018,1,0,0,0,1,18.388037634408597,,,,9165.451666182005,16.800000000000008
2018-08-06 02:00:00,19.0,12.63542429,6,8,2018,2,0,0,0,1,18.388037634408597,,,,9165.451666182005,16.800000000000008
2018-08-06 03:00:00,17.9,12.23650427,6,8,2018,3,0,0,0,1,18.388037634408597,,,,9165.451666182005,16.800000000000008
2018-08-06 04:00:00,17.0,11.85249869,6,8,2018,4,0,0,0,1,18.388037634408597,,,,9165.451666182005,16.800000000000008
2018-08-06 05:00:00,16.2,11.57002865,6,8,2018,5,0,0,0,1,18.388037634408597,,,,9165.451666182005,16.800000000000008
2018-08-06 06:00:00,16.2,11.57002865,6,8,2018,6,1,0,0,0,18.388037634408597,15.58279569892474,,,9165.451666182005,
2018-08-06 07:00:00,16.0,11.55298655,6,8,2018,7,1,0,0,0,18.388037634408597,15.58279569892474,,,9165.451666182005,
2018-08-06 08:00:00,15.3,11.32066387,6,8,2018,8,1,0,0,0,18.388037634408597,15.58279569892474,,,9165.451666182005,
