data;time;temp;vendas
43103;17:00:00;24,3;14,30669384
43103;18:00:00;25,2;14,55130454
43103;19:00:00;21,4;13,36309133
43103;20:00:00;22,1;13,71199131
43103;21:00:00;20,6;13,21880801
43103;22:00:00;20,5;13,05413097
43103;23:00:00;20,1;12,94662672
43104;00:00:00;19,8;12,83272089
43104;01:00:00;19,5;12,79483449
43104;02:00:00;19,6;12,88040656
43104;03:00:00;19,2;12,64120194
43104;04:00:00;18,9;12,53787628
43104;05:00:00;18,7;12,54359188
43104;06:00:00;18,3;12,42786722
43104;07:00:00;18,2;12,35530673
43104;08:00:00;18;12,2966517
43104;09:00:00;18,6;12,48359688
43104;10:00:00;20,2;12,95422051
43104;11:00:00;22,1;13,6572529
43104;12:00:00;23,7;14,16392183
43104;13:00:00;25,8;14,73084577
43104;14:00:00;25,8;14,71612229
43104;15:00:00;27,5;15,36664471
43104;16:00:00;27,9;15,35935975
43104;17:00:00;27,6;15,39574078
43104;18:00:00;28,2;15,55370587
43104;19:00:00;27,4;15,24574847
43104;20:00:00;25,7;14,75998419
43104;21:00:00;24,6;14,4706452
43104;22:00:00;22,9;13,91270677
43104;23:00:00;21,3;13,42415269
43105;00:00:00;20,4;13,15176803
43105;01:00:00;20;12,97774536
43105;02:00:00;19,5;12,76927039
43105;03:00:00;19,3;12,7008481
43105;04:00:00;19;12,59757482
43105;05:00:00;18,6;12,42133468
43105;06:00:00;18,1;12,24618292
43105;07:00:00;17,8;12,12784445
43105;08:00:00;17,5;12,09322839
43105;09:00:00;17,8;12,24973131
43105;10:00:00;19,9;12,95683816
43105;11:00:00;21,7;13,44694148
43105;12:00:00;22,9;13,94056003
43105;13:00:00;24,1;14,24520631
43105;14:00:00;26,9;15,0548882
43105;15:00:00;27;15,15963824
43105;16:00:00;27,9;15,39010921
43105;17:00:00;28,3;15,44281309
43105;18:00:00;26,2;14,98367911
43105;19:00:00;26;14,83468496
43105;20:00:00;24,2;14,37626294
43105;21:00:00;22,2;13,66207259
43105;22:00:00;21,9;13,63354006
43105;23:00:00;21,2;13,32448118
43106;00:00:00;21,2;13,3511568
43106;01:00:00;21;13,25882215
43106;02:00:00;21;13,28536633
43106;03:00:00;20,9;13,29217536
43106;04:00:00;20,6;13,11347942
43106;05:00:00;20,4;13,03393317
43106;06:00:00;20,2;13,01915381
43106;07:00:00;20,5;13,06719163
43106;08:00:00;20,7;13,23896552
43106;09:00:00;20,9;13,31878631
43106;10:00:00;22,5;13,79931595
43106;11:00:00;22,7;13,82157848
43106;12:00:00;23,2;13,96543826
43106;13:00:00;23,6;14,1752063
43106;14:00:00;25,6;14,77428188
43106;15:00:00;26,1;14,87926464
43106;16:00:00;25,6;14,65655914
43106;17:00:00;27,1;15,20406991
43106;18:00:00;27,2;15,14215665
43106;19:00:00;24,2;14,26171165
43106;20:00:00;25,8;14,77510466
43106;21:00:00;23,4;14,01403082
43106;22:00:00;22,4;13,67128465
43106;23:00:00;19,9;12,93095038
43107;00:00:00;19,7;12,85020123
43107;01:00:00;19,6;12,82898784
43107;02:00:00;19,6;12,84182325
43107;03:00:00;19,2;12,74273716
43107;04:00:00;18,9;12,61332967
43107;05:00:00;18,8;12,47827858
43107;06:00:00;18,6;12,45865464
43107;07:00:00;18,3;12,42786722
43107;08:00:00;18,1;12,28297663
43107;09:00:00;18,2;12,3429576
43107;10:00:00;18,3;12,31651824
43107;11:00:00;17,2;11,96079402
43107;12:00:00;17,3;12,0571196
43107;13:00:00;17,5;12,04495209
43107;14:00:00;17,6;12,08077325
43107;15:00:00;16,7;11,77831072
43107;16:00:00;16,4;11,65590149
43107;17:00:00;16,9;11,87534077
43107;18:00:00;18,8;12,57850518
43107;19:00:00;19,2;12,69186801
43107;20:00:00;19,3;12,65014618
43107;21:00:00;19,3;12,6881536
43107;22:00:00;19,3;12,6881536
43107;23:00:00;18,7;12,48103045
43108;00:00:00;18,9;12,57554638
43108;01:00:00;18,6;12,43376223
43108;02:00:00;18,6;12,53363127
43108;03:00:00;18,4;12,46321353
43108;04:00:00;18,4;12,40105299
43108;05:00:00;18,3;12,32884092
43108;06:00:00;18,1;12,23394286
43108;07:00:00;18,2;12,28139684
43108;08:00:00;18,1;12,30756716
43108;09:00:00;18,1;12,34454531
43108;10:00:00;18,2;12,26912158
43108;11:00:00;18,5;12,44857395
43108;12:00:00;18,9;12,63858157
43108;13:00:00;19,7;12,87592735
43108;14:00:00;19,9;12,93095038
43108;15:00:00;20,3;13,09191999
43108;16:00:00;20,6;13,19239681
43108;17:00:00;21,1;13,38505715
43108;18:00:00;20,9;13,21266109
43108;19:00:00;21;13,23233101
43108;20:00:00;20;12,91301858
43108;21:00:00;19,6;12,765003
43108;22:00:00;18,8;12,52829165
43108;23:00:00;18,5;12,42370168
43109;00:00:00;18,8;12,47827858
43109;01:00:00;18,8;12,50326011
43109;02:00:00;18,7;12,49351773
43109;03:00:00;18,8;12,50326011
43109;04:00:00;18,5;12,39887911
43109;05:00:00;18,4;12,33920248
43109;06:00:00;18,3;12,37825504
43109;07:00:00;18,3;12,42786722
43109;08:00:00;18,2;12,29368438
43109;09:00:00;18,3;12,32884092
43109;10:00:00;18,7;12,44364347
43109;11:00:00;19,3;12,75175324
43109;12:00:00;19,9;12,89221566
43109;13:00:00;21,2;13,33781232
43109;14:00:00;22;13,54350663
43109;15:00:00;23,2;14,00739749
43109;16:00:00;23,8;14,25193018
43109;17:00:00;24,9;14,48971687
43109;18:00:00;25,1;14,57938385
43109;19:00:00;24,1;14,34527258
43109;20:00:00;22,3;13,66674945
43109;21:00:00;21,1;13,37167878
43109;22:00:00;20,9;13,23911285
43109;23:00:00;20,8;13,15334372
43110;00:00:00;20,5;13,17214843
43110;01:00:00;20,2;13,04521818
43110;02:00:00;19,8;12,89704517
43110;03:00:00;19,5;12,7565075
43110;04:00:00;19,4;12,81174177
43110;05:00:00;19,2;12,67918249
43110;06:00:00;18,9;12,60072264
43110;07:00:00;19,1;12,61945967
43110;08:00:00;19,1;12,68271497
43110;09:00:00;19,4;12,70965672
43110;10:00:00;20,5;13,15898287
43110;11:00:00;21,9;13,55198374
43110;12:00:00;23,3;14,05287646
43110;13:00:00;24,7;14,4145245
43110;14:00:00;25,9;14,81973468
43110;15:00:00;28,3;15,53574849
43110;16:00:00;28,7;15,55618449
43110;17:00:00;28,1;15,52493722
43110;18:00:00;28,4;15,57990602
43110;19:00:00;23;13,90256566
43110;20:00:00;21,1;13,2651321
43110;21:00:00;21,6;13,52235851
43110;22:00:00;20,8;13,24574014
43110;23:00:00;21,5;13,47621328
43111;00:00:00;21,5;13,51670262
43111;01:00:00;21,7;13,51434455
43111;02:00:00;21,5;13,51670262
43111;03:00:00;21,3;13,34384893
43111;04:00:00;20,7;13,1729359
43111;05:00:00;20,3;13,03965691
43111;06:00:00;20,1;13,05061513
43111;07:00:00;20,2;12,99314153
43111;08:00:00;20,2;13,05826992
43111;09:00:00;20,3;13,00059656
43111;10:00:00;20,9;13,21266109
43111;11:00:00;23,5;14,05926255
43111;12:00:00;25,4;14,69930862
43111;13:00:00;26,7;15,05655604
43111;14:00:00;27,6;15,38035274
43111;15:00:00;28,2;15,42977262
43111;16:00:00;29,4;15,89519395
43111;17:00:00;29,5;15,79646877
43111;18:00:00;25,5;14,62669402
43111;19:00:00;19,9;12,85359697
43111;20:00:00;21,3;13,34384893
43111;21:00:00;22,1;13,57555472
43111;22:00:00;21,9;13,61991334
43111;23:00:00;21,6;13,41461121
43112;00:00:00;20,6;13,13973262
43112;01:00:00;20,2;13,01915381
43112;02:00:00;20,3;13,06576232
43112;03:00:00;19,7;12,83735745
43112;04:00:00;19,6;12,82898784
43112;05:00:00;19,3;12,7008481
43112;06:00:00;19,4;12,74784294
43112;07:00:00;19,7;12,86305786
43112;08:00:00;20,2;12,99314153
43112;09:00:00;20,1;12,97254588
43112;10:00:00;20,6;13,17921101
43112;11:00:00;20,5;13,05413097
43112;12:00:00;21,2;13,41807976
43112;13:00:00;22,5;13,79931595
43112;14:00:00;22,3;13,74899645
43112;15:00:00;22,6;13,80360965
43112;16:00:00;22,8;13,83943072
43112;17:00:00;23,2;13,99339709
43112;18:00:00;24,1;14,27372524
43112;19:00:00;24,2;14,30456102
43112;20:00:00;24,2;14,34753914
43112;21:00:00;23,7;14,2064774
43112;22:00:00;22,9;13,8571671
43112;23:00:00;22,5;13,70305803
43113;00:00:00;21,7;13,51434455
43113;01:00:00;20;12,91301858
43113;02:00:00;19,3;12,75175324
43113;03:00:00;19,2;12,64120194
43113;04:00:00;19,3;12,7135553
43113;05:00:00;19,3;12,76451137
43113;06:00:00;19,4;12,73510147
43113;07:00:00;19;12,54728517
43113;08:00:00;19,1;12,64472384
43113;09:00:00;19,2;12,64120194
43113;10:00:00;19,9;12,87932988
43113;11:00:00;20,5;13,08026536
43113;12:00:00;20,4;13,04697363
43113;13:00:00;21,2;13,36451464
43113;14:00:00;21,8;13,6146687
43113;15:00:00;22,4;13,78109357
43113;16:00:00;23;13,90256566
43113;17:00:00;25,2;14,60962633
43113;18:00:00;25,4;14,62599551
43113;19:00:00;25,1;14,59397053
43113;20:00:00;26,1;14,83469374
43113;21:00:00;25,3;14,56679503
43113;22:00:00;23,9;14,24032147
43113;23:00:00;23,3;14,01078101
43114;00:00:00;23;14,00022503
43114;01:00:00;21,8;13,47920048
43114;02:00:00;21;13,29865834
43114;03:00:00;20,7;13,25221111
43114;04:00:00;20,4;13,03393317
43114;05:00:00;20,9;13,21266109
43114;06:00:00;20,5;13,06719163
43114;07:00:00;20,5;13,14583046
43114;08:00:00;20,4;13,03393317
43114;09:00:00;20,5;13,18532717
43114;10:00:00;21,2;13,36451464
43114;11:00:00;22,5;13,71676794
43114;12:00:00;24,4;14,43806023
43114;13:00:00;25,2;14,63887482
43114;14:00:00;27,1;15,09801305
43114;15:00:00;27,7;15,3785814
43114;16:00:00;28,4;15,47122749
43114;17:00:00;29,6;15,88777671
43114;18:00:00;29,3;15,83529239
43114;19:00:00;19,5;12,74375737
43114;20:00:00;21;13,33861422
43114;21:00:00;21,6;13,45491547
43114;22:00:00;21,7;13,54140029
43114;23:00:00;21,3;13,45102786
43115;00:00:00;21,2;13,32448118
43115;01:00:00;21,2;13,32448118
43115;02:00:00;20,8;13,25899251
43115;03:00:00;20,8;13,28553703
43115;04:00:00;21;13,28536633
43115;05:00:00;21,4;13,34973491
43115;06:00:00;21,3;13,43758356
43115;07:00:00;21,6;13,42803253
43115;08:00:00;21,2;13,37788584
43115;09:00:00;21;13,25882215
43115;10:00:00;21,2;13,39127042
43115;11:00:00;21,7;13,56851019
43115;12:00:00;22,2;13,64841734
43115;13:00:00;23,5;14,04521031
43115;14:00:00;24;14,1859706
43115;15:00:00;25,2;14,595024
43115;16:00:00;26,4;15,02814404
43115;17:00:00;28,3;15,50470804
43115;18:00:00;28,9;15,76949553
43115;19:00:00;28,9;15,61258643
43115;20:00:00;29;15,76634488
43115;21:00:00;27,7;15,40936934
43115;22:00:00;26,8;15,05577672
43115;23:00:00;26,4;15,0431797
43116;00:00:00;24,7;14,457833
43116;01:00:00;23,9;14,28310658
43116;02:00:00;23;13,93039862
43116;03:00:00;22,1;13,57555472
43116;04:00:00;21,8;13,49268642
43116;05:00:00;21,8;13,5196988
43116;06:00:00;22;13,63864377
43116;07:00:00;21,5;13,47621328
43116;08:00:00;21;13,23233101
43116;09:00:00;20,7;13,19930814
43116;10:00:00;20,9;13,22588036
43116;11:00:00;22,1;13,67091698
43116;12:00:00;23,1;13,89229508
43116;13:00:00;23,9;14,19766453
43116;14:00:00;25,9;14,80492235
43116;15:00:00;26,9;15,08502811
43116;16:00:00;27,3;15,18632234
43116;17:00:00;28,6;15,52791295
43116;18:00:00;28,7;15,69682207
43116;19:00:00;28,1;15,4012332
43116;20:00:00;27,8;15,3613368
43116;21:00:00;27,1;15,09801305
43116;22:00:00;25,6;14,71530279
43116;23:00:00;25,3;14,66912031
43117;00:00:00;21,2;13,39127042
43117;01:00:00;21,8;13,54676526
43117;02:00:00;21,8;13,5738859
43117;03:00:00;22,2;13,64841734
43117;04:00:00;21,8;13,54676526
43117;05:00:00;21,7;13,56851019
43117;06:00:00;21,5;13,40900038
43117;07:00:00;21,4;13,41665074
43117;08:00:00;21,3;13,42415269
43117;09:00:00;21,7;13,58208548
43117;10:00:00;23,6;14,16103818
43117;11:00:00;24,5;14,42552636
43117;12:00:00;27,2;15,21805702
43117;13:00:00;28,6;15,60574694
43117;14:00:00;29,1;15,76309718
43117;15:00:00;30,2;16,08694915
43117;16:00:00;30,7;16,2739562
43117;17:00:00;29,8;15,89587302
43117;18:00:00;27,9;15,34400807
43117;19:00:00;26,7;15,05655604
43117;20:00:00;25,9;14,81973468
43117;21:00:00;25,7;14,81914236
43117;22:00:00;25,2;14,66818187
43117;23:00:00;24;14,21437093
43118;00:00:00;23,8;14,20923845
43118;01:00:00;23,6;14,10450717
43118;02:00:00;23,3;13,98278745
43118;03:00:00;23,4;13,98603076
43118;04:00:00;23,4;14,02805186
43118;05:00:00;23,4;14,04208692
43118;06:00:00;22,9;13,8571671
43118;07:00:00;22,2;13,60753345
43118;08:00:00;22,7;13,82157848
43118;09:00:00;22,6;13,78981294
43118;10:00:00;23,4;14,01403082
43118;11:00:00;25,3;14,59595777
43118;12:00:00;26,5;14,92287169
43118;13:00:00;28,2;15,52262955
43118;14:00:00;29,3;15,75631354
43118;15:00:00;27,7;15,39396767
43118;16:00:00;30;15,91951167
43118;17:00:00;31,3;16,38970191
43118;18:00:00;29,8;15,89587302
43118;19:00:00;29,4;15,86343534
43118;20:00:00;28,9;15,64384285
43118;21:00:00;28,8;15,74103482
43118;22:00:00;28;15,3726451
43118;23:00:00;27,7;15,3018804
43119;00:00:00;27,3;15,29299953
43119;01:00:00;25,8;14,84916518
43119;02:00:00;20,4;13,11237185
43119;03:00:00;21;13,33861422
43119;04:00:00;21;13,21910529
43119;05:00:00;21,8;13,5603188
43119;06:00:00;22,4;13,79488156
43119;07:00:00;21,9;13,61991334
43119;08:00:00;21,7;13,46039514
43119;09:00:00;21,1;13,31829889
43119;10:00:00;21,8;13,58746657
43119;11:00:00;23,1;13,9619305
43119;12:00:00;24,6;14,45618179
43119;13:00:00;26,3;14,90872927
43119;14:00:00;28,3;15,52022051
43119;15:00:00;27,7;15,27130722
43119;16:00:00;26,8;15,07084003
43119;17:00:00;27,3;15,21672537
43119;18:00:00;28,3;15,53574849
43119;19:00:00;26,6;14,99711672
43119;20:00:00;24,6;14,45618179
43119;21:00:00;21,4;13,36309133
43119;22:00:00;21,1;13,33162386
43119;23:00:00;20,6;13,20559581
43120;00:00:00;20,5;13,11956508
43120;01:00:00;20,6;13,17921101
43120;02:00:00;20,7;13,15976955
43120;03:00:00;20,6;13,19239681
43120;04:00:00;20,4;13,08617332
43120;05:00:00;20;12,90011202
43120;06:00:00;20,3;12,98760246
43120;07:00:00;20,2;13,05826992
43120;08:00:00;20,4;13,04697363
43120;09:00:00;20,6;13,13973262
43120;10:00:00;21,1;13,31829889
43120;11:00:00;22,1;13,68459474
43120;12:00:00;23,7;14,22069098
43120;13:00:00;25,7;14,7895337
43120;14:00:00;26,8;15,02569526
43120;15:00:00;27,8;15,43833582
43120;16:00:00;28,6;15,57456663
43120;17:00:00;29;15,68770991
43120;18:00:00;24,9;14,4607664
43120;19:00:00;21,9;13,53843853
43120;20:00:00;22,2;13,68942407
43120;21:00:00;21,9;13,57911483
43120;22:00:00;21,6;13,46837711
43120;23:00:00;20,3;12,98760246
43121;00:00:00;20,3;13,07883462
43121;01:00:00;20,9;13,18626218
43121;02:00:00;20,9;13,21266109
43121;03:00:00;20,7;13,25221111
43121;04:00:00;20,7;13,18611543
43121;05:00:00;20,2;13,05826992
43121;06:00:00;20;12,9518158
43121;07:00:00;19,8;12,81989458
43121;08:00:00;19,6;12,81616527
43121;09:00:00;19,8;12,85841201
43121;10:00:00;20,1;12,94662672
43121;11:00:00;21;13,27208761
43121;12:00:00;23,4;13,98603076
43121;13:00:00;24,4;14,29439913
43121;14:00:00;27,1;15,09801305
43121;15:00:00;29,5;15,78068019
43121;16:00:00;28,8;15,61560891
43121;17:00:00;29,6;15,96741452
43121;18:00:00;29,4;15,83174017
43121;19:00:00;21,4;13,44351089
43121;20:00:00;20,8;13,25899251
43121;21:00:00;21,7;13,50083696
43121;22:00:00;22,1;13,68459474
43121;23:00:00;22,5;13,82694219
43122;00:00:00;22,4;13,68496277
43122;01:00:00;22,3;13,69411031
43122;02:00:00;22,3;13,66674945
43122;03:00:00;21,7;13,55494846
43122;04:00:00;21,5;13,47621328
43122;05:00:00;21,5;13,50319267
43122;06:00:00;21,2;13,28456763
43122;07:00:00;21,2;13,31116335
43122;08:00:00;20,9;13,30547418
43122;09:00:00;20,7;13,25221111
43122;10:00:00;22,9;13,84331686
43122;11:00:00;22,9;13,96846905
43122;12:00:00;25,3;14,68379677
43122;13:00:00;27,5;15,29000325
43122;14:00:00;28,9;15,75373392
43122;15:00:00;30,2;16,11915524
43122;16:00:00;30,4;16,19088291
43122;17:00:00;31,3;16,32427404
43122;18:00:00;29,8;15,94363224
43122;19:00:00;30,9;16,23144119
43122;20:00:00;28,1;15,50942004
43122;21:00:00;27,3;15,24718928
43122;22:00:00;25,4;14,64062882
43122;23:00:00;23,5;14,08740921
43123;00:00:00;23,7;14,17809283
43123;01:00:00;21,2;13,37788584
43123;02:00:00;21,4;13,40324079
43123;03:00:00;21,8;13,58746657
43123;04:00:00;21,8;13,6146687
43123;05:00:00;21,3;13,43758356
43123;06:00:00;21,1;13,31829889
43123;07:00:00;20,9;13,22588036
43123;08:00:00;21,3;13,39733122
43123;09:00:00;21,7;13,51434455
43123;10:00:00;23,9;14,16929757
43123;11:00:00;24,9;14,4607664
43123;12:00:00;26,7;15,13202734
43123;13:00:00;27,1;15,15852605
43123;14:00:00;29,5;15,81227313
43123;15:00:00;30,8;16,15550502
43123;16:00:00;32,1;16,49085589
43123;17:00:00;27,8;15,30001418
43123;18:00:00;30,2;16,08694915
43123;19:00:00;23,1;13,97589942
43123;20:00:00;24,2;14,30456102
43123;21:00:00;23,7;14,07919274
43123;22:00:00;23,6;14,04820182
43123;23:00:00;23,4;14,12659271
43124;00:00:00;23,3;14,08101034
43124;01:00:00;23,2;14,00739749
43124;02:00:00;23,4;14,0701992
43124;03:00:00;22,9;13,84331686
43124;04:00:00;21,4;13,45696113
43124;05:00:00;21,2;13,3511568
43124;06:00:00;20,8;13,24574014
43124;07:00:00;20,7;13,23896552
43124;08:00:00;20,7;13,21251405
43124;09:00:00;21;13,28536633
43124;10:00:00;22,9;13,92662644
43124;11:00:00;24,2;14,24745706
43124;12:00:00;25,5;14,75892842
43124;13:00:00;29,1;15,70017073
43124;14:00:00;30,3;16,114688
43124;15:00:00;32,2;16,65028022
43124;16:00:00;32,7;16,80131745
43124;17:00:00;32,1;16,55695142
43124;18:00:00;25,6;14,75951498
43124;19:00:00;25,9;14,74582095
43124;20:00:00;25,7;14,70106218
43124;21:00:00;25,6;14,74476284
43124;22:00:00;25,2;14,56586313
43124;23:00:00;24,9;14,57691651
43125;00:00:00;24,1;14,2880061
43125;01:00:00;23,8;14,1101211
43125;02:00:00;23,7;14,09327897
43125;03:00:00;23,3;13,99677723
43125;04:00:00;23;13,93039862
43125;05:00:00;22,1;13,57555472
43125;06:00:00;21,5;13,51670262
43125;07:00:00;21,4;13,4300741
43125;08:00:00;21,5;13,47621328
43125;09:00:00;21,8;13,5603188
43125;10:00:00;23,2;13,96543826
43125;11:00:00;24,3;14,27810904
43125;12:00:00;25,3;14,69848791
43125;13:00:00;26;14,7902476
43125;14:00:00;27,1;15,09801305
43125;15:00:00;28,7;15,6811331
43125;16:00:00;29,6;15,80853609
43125;17:00:00;28,4;15,54877734
43125;18:00:00;27,6;15,39574078
43125;19:00:00;26,2;14,86428788
43125;20:00:00;24,5;14,36793951
43125;21:00:00;23,5;14,08740921
43125;22:00:00;22,4;13,69865458
43125;23:00:00;22,3;13,63944327
43126;00:00:00;22,2;13,64841734
43126;01:00:00;22,1;13,61634254
43126;02:00:00;21,6;13,49534082
43126;03:00:00;21,3;13,34384893
43126;04:00:00;21,3;13,38394058
43126;05:00:00;21,4;13,44351089
43126;06:00:00;21;13,24556996
43126;07:00:00;20,8;13,20606247
43126;08:00:00;21,1;13,29168892
43126;09:00:00;20,9;13,29217536
43126;10:00:00;21,8;13,5603188
43126;11:00:00;22;13,54350663
43126;12:00:00;22,2;13,73055401
43126;13:00:00;22,6;13,80360965
43126;14:00:00;22,9;13,92662644
43126;15:00:00;22,5;13,71676794
43126;16:00:00;23,4;14,05613603
43126;17:00:00;24,3;14,33533586
43126;18:00:00;24;14,24282812
43126;19:00:00;22,1;13,602733
43126;20:00:00;21,7;13,56851019
43126;21:00:00;21,9;13,60630023
43126;22:00:00;20,3;13,09191999
43126;23:00:00;20,7;13,1203494
43127;00:00:00;20,5;13,17214843
43127;01:00:00;20,3;13,05270309
43127;02:00:00;20,2;13,03217948
43127;03:00:00;20,1;13,01152195
43127;04:00:00;19,9;12,90511432
43127;05:00:00;19,8;12,89704517
43127;06:00:00;18,8;12,55337331
43127;07:00:00;19,1;12,60684652
43127;08:00:00;18,4;12,33920248
43127;09:00:00;18,5;12,37410613
43127;10:00:00;19;12,66072043
43127;11:00:00;19,1;12,58165802
43127;12:00:00;20,4;13,11237185
43127;13:00:00;20,9;13,29217536
43127;14:00:00;23,5;14,07332884
43127;15:00:00;23,6;14,04820182
43127;16:00:00;25;14,62201121
43127;17:00:00;25,4;14,66993938
43127;18:00:00;23,9;14,24032147
43127;19:00:00;23,8;14,16667462
43127;20:00:00;22,7;13,76640259
43127;21:00:00;21,6;13,44146727
43127;22:00:00;20,6;13,11347942
43127;23:00:00;20,4;13,06002713
43128;00:00:00;20,6;13,20559581
43128;01:00:00;20,2;12,95422051
43128;02:00:00;20,2;13,00614117
43128;03:00:00;20,2;13,01915381
43128;04:00:00;20,1;13,02453998
43128;05:00:00;20;12,9647741
43128;06:00:00;20;12,97774536
43128;07:00:00;19,8;12,9357944
43128;08:00:00;19,7;12,85020123
43128;09:00:00;19,8;12,89704517
43128;10:00:00;20,2;12,98015488
43128;11:00:00;21,1;13,2518736
43128;12:00:00;23,1;13,93403455
43128;13:00:00;25,5;14,65597668
43128;14:00:00;27,8;15,45378188
43128;15:00:00;28,3;15,55129201
43128;16:00:00;28,9;15,72225794
43128;17:00:00;30,5;16,18621262
43128;18:00:00;29,5;15,85978118
43128;19:00:00;25,8;14,77510466
43128;20:00:00;25;14,47651977
43128;21:00:00;24;14,24282812
43128;22:00:00;23,4;13,98603076
43128;23:00:00;23;13,91647518
43129;00:00:00;23,2;14,06353928
43129;01:00:00;23,4;14,00002379
43129;02:00:00;22,2;13,68942407
43129;03:00:00;22,2;13,64841734
43129;04:00:00;22,2;13,66207259
43129;05:00:00;22,1;13,57555472
43129;06:00:00;21,9;13,5655425
43129;07:00:00;21,6;13,41461121
43129;08:00:00;21,8;13,6146687
43129;09:00:00;21,7;13,54140029
43129;10:00:00;22,3;13,72152593
43129;11:00:00;22,9;13,95450756
43129;12:00:00;23,9;14,16929757
43129;13:00:00;24,8;14,51731416
43129;14:00:00;25,2;14,595024
43129;15:00:00;25,8;14,86402178
43129;16:00:00;25,5;14,71471799
43129;17:00:00;25,9;14,74582095
43129;18:00:00;25,4;14,71401528
43129;19:00:00;25,9;14,84940381
43129;20:00:00;25,6;14,67122303
43129;21:00:00;20,5;13,14583046
43129;22:00:00;21,3;13,43758356
43129;23:00:00;21,4;13,45696113
43130;00:00:00;19,1;12,70810579
43130;01:00:00;18,6;12,5211039
43130;02:00:00;18,8;12,50326011
43130;03:00:00;18,3;12,40303633
43130;04:00:00;18,3;12,32884092
43130;05:00:00;18,4;12,42587992
43130;06:00:00;18,7;12,44364347
43130;07:00:00;18,7;12,53105456
43130;08:00:00;18,8;12,51576962
43130;09:00:00;19;12,54728517
43130;10:00:00;19,3;12,7008481
43130;11:00:00;19,9;12,86645699
43130;12:00:00;20,1;12,98552491
43130;13:00:00;19,9;12,98277776
43130;14:00:00;21,2;13,40466838
43130;15:00:00;20,5;13,1326912
43130;16:00:00;20,4;13,09926604
43130;17:00:00;19,5;12,74375737
43130;18:00:00;19,1;12,60684652
43130;19:00:00;18,5;12,49846797
43130;20:00:00;18,1;12,24618292
43130;21:00:00;18,4;12,33920248
43130;22:00:00;18,7;12,51852976
43130;23:00:00;18,6;12,43376223
43131;00:00:00;18,3;12,32884092
43131;01:00:00;18,4;12,45075654
43131;02:00:00;17,9;12,26100176
43131;03:00:00;17,2;11,94883921
43131;04:00:00;17,1;11,96032991
43131;05:00:00;17,5;12,03291316
43131;06:00:00;18;12,25981703
43131;07:00:00;18;12,22309269
43131;08:00:00;18;12,2966517
43131;09:00:00;17,8;12,20083025
43131;10:00:00;18,6;12,44620221
43131;11:00:00;19,7;12,91461313
43131;12:00:00;21,3;13,45102786
43131;13:00:00;22,8;13,92271691
43131;14:00:00;23,6;14,11861873
43131;15:00:00;23;13,9582873
43131;16:00:00;24,5;14,45440628
43131;17:00:00;25,4;14,62599551
43131;18:00:00;25,7;14,71577059
43131;19:00:00;24,9;14,53325129
43131;20:00:00;23,6;14,16103818
43131;21:00:00;22,5;13,79931595
43131;22:00:00;20,6;13,10037249
43131;23:00:00;20,1;12,93368656
43132;00:00:00;19;12,55983873
43132;01:00:00;19,7;12,86305786
43132;02:00:00;19,5;12,76927039
43132;03:00:00;19;12,57240485
43132;04:00:00;18,6;12,5211039
43132;05:00:00;18,9;12,63858157
43132;06:00:00;18,4;12,37627567
43132;07:00:00;18,6;12,48359688
43132;08:00:00;18,3;12,39063949
43132;09:00:00;18,5;12,41128419
43132;10:00:00;20,3;13,01360366
43132;11:00:00;20,1;13,01152195
43132;12:00:00;22,2;13,63477575
43132;13:00:00;23,8;14,18084838
43132;14:00:00;25,1;14,50666887
43132;15:00:00;26,1;14,90905295
43132;16:00:00;25,9;14,7753421
43132;17:00:00;27,1;15,23450848
43132;18:00:00;25,2;14,53676051
43132;19:00:00;24,5;14,33923234
43132;20:00:00;24,1;14,30230125
43132;21:00:00;22,7;13,82157848
43132;22:00:00;20,7;13,1203494
43132;23:00:00;20,6;13,16603838
43133;00:00:00;19,9;12,90511432
43133;01:00:00;19,8;12,94873666
43133;02:00:00;19,8;12,88415457
43133;03:00:00;19,7;12,78611059
43133;04:00:00;19,4;12,77336414
43133;05:00:00;19,1;12,61945967
43133;06:00:00;19;12,62279519
43133;07:00:00;18,9;12,52534467
43133;08:00:00;18,7;12,55614174
43133;09:00:00;18,8;12,56593296
43133;10:00:00;19,5;12,84611632
43133;11:00:00;20,5;13,08026536
43133;12:00:00;23;13,94433598
43133;13:00:00;23,3;13,99677723
43133;14:00:00;24,4;14,40921297
43133;15:00:00;25,3;14,71319375
43133;16:00:00;26,5;15,05778373
43133;17:00:00;26,4;14,92331436
43133;18:00:00;25,7;14,75998419
43133;19:00:00;25,6;14,67122303
43133;20:00:00;23,7;14,13562229
43133;21:00:00;22,6;13,85893467
43133;22:00:00;21,4;13,40324079
43133;23:00:00;20,8;13,25899251
43134;00:00:00;20,1;12,95957982
43134;01:00:00;20,4;13,15176803
43134;02:00:00;20;13,00372682
43134;03:00:00;19,8;12,85841201
43134;04:00:00;19,7;12,90170498
43134;05:00:00;19,6;12,84182325
43134;06:00:00;19,2;12,6159448
43134;07:00:00;18,7;12,49351773
43134;08:00:00;18,9;12,60072264
43134;09:00:00;18,9;12,52534467
43134;10:00:00;20;13,01673705
43134;11:00:00;22,7;13,79396294
43134;12:00:00;22,6;13,7485055
43134;13:00:00;23,4;13,98603076
43134;14:00:00;24;14,24282812
